external_course_key,course_id,course_name
2163-07461,2016-SPRI-ONLIN-ED_AD-590-7461-INT,2016-SPRI-ONLIN-ED_AD-590-7461-INT
2163-04683,2016-SPRI-PULLM-FS-700-4683-THE,2016-SPRI-PULLM-FS-700-4683-THE
2163-04682,2016-SPRI-PULLM-FS-700-4682-THE,2016-SPRI-PULLM-FS-700-4682-THE
2163-04678,2016-SPRI-PULLM-FS-700-4678-THE,2016-SPRI-PULLM-FS-700-4678-THE
2163-04681,2016-SPRI-PULLM-FS-700-4681-THE,2016-SPRI-PULLM-FS-700-4681-THE
2163-04679,2016-SPRI-PULLM-FS-700-4679-THE,2016-SPRI-PULLM-FS-700-4679-THE
2163-04677,2016-SPRI-PULLM-FS-700-4677-THE,2016-SPRI-PULLM-FS-700-4677-THE
2163-04680,2016-SPRI-PULLM-FS-700-4680-THE,2016-SPRI-PULLM-FS-700-4680-THE
2163-04676,2016-SPRI-PULLM-FS-700-4676-THE,2016-SPRI-PULLM-FS-700-4676-THE
2163-04675,2016-SPRI-PULLM-FS-700-4675-THE,2016-SPRI-PULLM-FS-700-4675-THE
2163-04674,2016-SPRI-PULLM-FS-700-4674-THE,2016-SPRI-PULLM-FS-700-4674-THE
2163-09305,2016-SPRI-VANCO-H_D-101-9305-LEC,2016-SPRI-VANCO-H_D-101-9305-LEC
2163-03830,2016-SPRI-PULLM-H_D-101-3830-LEC,2016-SPRI-PULLM-H_D-101-3830-LEC
2163-03829,2016-SPRI-PULLM-H_D-101-3829-LEC,2016-SPRI-PULLM-H_D-101-3829-LEC
2163-06771,2016-SPRI-VANCO-H_D-101-6771-LEC,2016-SPRI-VANCO-H_D-101-6771-LEC
2163-03828,2016-SPRI-PULLM-H_D-101-3828-LEC,2016-SPRI-PULLM-H_D-101-3828-LEC
2163-03827,2016-SPRI-PULLM-H_D-101-3827-LEC,2016-SPRI-PULLM-H_D-101-3827-LEC
2163-03826,2016-SPRI-PULLM-H_D-101-3826-LEC,2016-SPRI-PULLM-H_D-101-3826-LEC
2163-03825,2016-SPRI-PULLM-H_D-101-3825-LEC,2016-SPRI-PULLM-H_D-101-3825-LEC
2163-03824,2016-SPRI-PULLM-H_D-101-3824-LEC,2016-SPRI-PULLM-H_D-101-3824-LEC
2163-04242,2016-SPRI-PULLM-SOC-360-4242-LEC,2016-SPRI-PULLM-SOC-360-4242-LEC
2163-04254,2016-SPRI-PULLM-SOC-700-4254-THE,2016-SPRI-PULLM-SOC-700-4254-THE
2163-04807,2016-SPRI-PULLM-SOIL_SCI-501-4807-LEC,2016-SPRI-PULLM-SOIL_SCI-501-4807-LEC
2163-04804,2016-SPRI-PULLM-SOIL_SCI-501-4804-LEC,2016-SPRI-PULLM-SOIL_SCI-501-4804-LEC
2163-04803,2016-SPRI-PULLM-SOIL_SCI-501-4803-LEC,2016-SPRI-PULLM-SOIL_SCI-501-4803-LEC
2163-04805,2016-SPRI-PULLM-SOIL_SCI-501-4805-LEC,2016-SPRI-PULLM-SOIL_SCI-501-4805-LEC
2163-04806,2016-SPRI-PULLM-SOIL_SCI-501-4806-LEC,2016-SPRI-PULLM-SOIL_SCI-501-4806-LEC
2163-06279,2016-SPRI-PULLM-SOIL_SCI-700-6279-THE,2016-SPRI-PULLM-SOIL_SCI-700-6279-THE
2163-08571,2016-SPRI-PULLM-SOIL_SCI-700-8571-THE,2016-SPRI-PULLM-SOIL_SCI-700-8571-THE
2163-08565,2016-SPRI-PULLM-SOIL_SCI-700-8565-THE,2016-SPRI-PULLM-SOIL_SCI-700-8565-THE
2163-08564,2016-SPRI-PULLM-SOIL_SCI-700-8564-THE,2016-SPRI-PULLM-SOIL_SCI-700-8564-THE
2163-02518,2016-SPRI-PULLM-SOIL_SCI-700-2518-THE,2016-SPRI-PULLM-SOIL_SCI-700-2518-THE
2163-02517,2016-SPRI-PULLM-SOIL_SCI-700-2517-THE,2016-SPRI-PULLM-SOIL_SCI-700-2517-THE
2163-02516,2016-SPRI-PULLM-SOIL_SCI-700-2516-THE,2016-SPRI-PULLM-SOIL_SCI-700-2516-THE
2163-02514,2016-SPRI-PULLM-SOIL_SCI-700-2514-THE,2016-SPRI-PULLM-SOIL_SCI-700-2514-THE
2163-02515,2016-SPRI-PULLM-SOIL_SCI-700-2515-THE,2016-SPRI-PULLM-SOIL_SCI-700-2515-THE
2163-02512,2016-SPRI-PULLM-SOIL_SCI-700-2512-THE,2016-SPRI-PULLM-SOIL_SCI-700-2512-THE
2163-10286,2016-SPRI-ONLIN-SPEC_ED-522-10286-LEC,2016-SPRI-ONLIN-SPEC_ED-522-10286-LEC
2163-01014,2016-SPRI-TRICI-SPEC_ED-522-1014-LEC,2016-SPRI-TRICI-SPEC_ED-522-1014-LEC
2163-01642,2016-SPRI-TRICI-SPEC_ED-522-1642-LEC,2016-SPRI-TRICI-SPEC_ED-522-1642-LEC
2163-01499,2016-SPRI-TRICI-SPEC_ED-522-1499-LEC,2016-SPRI-TRICI-SPEC_ED-522-1499-LEC
2163-08336,2016-SPRI-SPOKA-SPEC_ED-522-8336-LEC,2016-SPRI-SPOKA-SPEC_ED-522-8336-LEC
2163-08335,2016-SPRI-SPOKA-SPEC_ED-522-8335-LEC,2016-SPRI-SPOKA-SPEC_ED-522-8335-LEC
2163-10267,2016-SPRI-PULLM-SPEC_ED-522-10267-LEC,2016-SPRI-PULLM-SPEC_ED-522-10267-LEC
2163-06103,2016-SPRI-PULLM-SPEC_ED-522-6103-LEC,2016-SPRI-PULLM-SPEC_ED-522-6103-LEC
2163-05352,2016-SPRI-PULLM-SPEC_ED-522-5352-LEC,2016-SPRI-PULLM-SPEC_ED-522-5352-LEC
2163-06271,2016-SPRI-PULLM-CES-209-6271-LEC,2016-SPRI-PULLM-CES-209-6271-LEC
2163-05129,2016-SPRI-PULLM-CES-209-5129-LEC,2016-SPRI-PULLM-CES-209-5129-LEC
2163-08642,2016-SPRI-PULLM-CES-260-8642-LEC,2016-SPRI-PULLM-CES-260-8642-LEC
2163-04590,2016-SPRI-PULLM-PHYSICS-415-4590-LAB,2016-SPRI-PULLM-PHYSICS-415-4590-LAB
2163-01176,2016-SPRI-TRICI-CHE-702-1176-EXC,2016-SPRI-TRICI-CHE-702-1176-EXC
2163-04589,2016-SPRI-PULLM-PHYSICS-415-4589-LEC,2016-SPRI-PULLM-PHYSICS-415-4589-LEC
2163-02027,2016-SPRI-PULLM-CHE-702-2027-EXC,2016-SPRI-PULLM-CHE-702-2027-EXC
2163-07070,2016-SPRI-VANCO-ECE-234-7070-LAB,2016-SPRI-VANCO-ECE-234-7070-LAB
2163-07069,2016-SPRI-VANCO-ECE-234-7069-LEC,2016-SPRI-VANCO-ECE-234-7069-LEC
2163-08875,2016-SPRI-PULLM-ENGLISH-339-8875-LAB,2016-SPRI-PULLM-ENGLISH-339-8875-LAB
2163-09776,2016-SPRI-TRICI-ENGLISH-339-9776-LAB,2016-SPRI-TRICI-ENGLISH-339-9776-LAB
2163-08874,2016-SPRI-PULLM-ENGLISH-339-8874-LEC,2016-SPRI-PULLM-ENGLISH-339-8874-LEC
2163-09770,2016-SPRI-TRICI-ENGLISH-339-9770-LEC,2016-SPRI-TRICI-ENGLISH-339-9770-LEC
2163-09711,2016-SPRI-ONLIN-ENVR_SCI-285-9711-LEC,2016-SPRI-ONLIN-ENVR_SCI-285-9711-LEC
2163-05590,2016-SPRI-PULLM-ENVR_SCI-285-5590-LEC,2016-SPRI-PULLM-ENVR_SCI-285-5590-LEC
2163-09635,2016-SPRI-PULLM-ENVR_SCI-285-9635-LEC,2016-SPRI-PULLM-ENVR_SCI-285-9635-LEC
2163-06909,2016-SPRI-VANCO-ENVR_SCI-335-6909-LEC,2016-SPRI-VANCO-ENVR_SCI-335-6909-LEC
2163-07631,2016-SPRI-ONLIN-ENVR_SCI-544-7631-LEC,2016-SPRI-ONLIN-ENVR_SCI-544-7631-LEC
2163-07630,2016-SPRI-ONLIN-ENVR_SCI-444-7630-LEC,2016-SPRI-ONLIN-ENVR_SCI-444-7630-LEC
2163-10256,2016-SPRI-VANCO-ENVR_SCI-444-10256-LEC,2016-SPRI-VANCO-ENVR_SCI-444-10256-LEC
2163-10182,2016-SPRI-TRICI-ENVR_SCI-444-10182-LEC,2016-SPRI-TRICI-ENVR_SCI-444-10182-LEC
2163-01437,2016-SPRI-TRICI-ENVR_SCI-544-1437-LEC,2016-SPRI-TRICI-ENVR_SCI-544-1437-LEC
2163-05592,2016-SPRI-PULLM-ENVR_SCI-544-5592-LEC,2016-SPRI-PULLM-ENVR_SCI-544-5592-LEC
2163-01436,2016-SPRI-TRICI-ENVR_SCI-444-1436-LEC,2016-SPRI-TRICI-ENVR_SCI-444-1436-LEC
2163-05591,2016-SPRI-PULLM-ENVR_SCI-444-5591-LEC,2016-SPRI-PULLM-ENVR_SCI-444-5591-LEC
2163-03570,2016-SPRI-PULLM-CE-533-3570-LEC,2016-SPRI-PULLM-CE-533-3570-LEC
2163-01411,2016-SPRI-TRICI-CE-542-1411-LEC,2016-SPRI-TRICI-CE-542-1411-LEC
2163-09136,2016-SPRI-VANCO-ENVR_SCI-463-9136-LEC,2016-SPRI-VANCO-ENVR_SCI-463-9136-LEC
2163-09745,2016-SPRI-PULLM-CE-542-9745-LEC,2016-SPRI-PULLM-CE-542-9745-LEC
2163-06149,2016-SPRI-PULLM-CE-543-6149-LEC,2016-SPRI-PULLM-CE-543-6149-LEC
2163-10277,2016-SPRI-PULLM-CE-543-10277-LEC,2016-SPRI-PULLM-CE-543-10277-LEC
2163-06352,2016-SPRI-PULLM-CE-552-6352-LEC,2016-SPRI-PULLM-CE-552-6352-LEC
2163-08602,2016-SPRI-ONLIN-CES-171-8602-LEC,2016-SPRI-ONLIN-CES-171-8602-LEC
2163-09885,2016-SPRI-TRICI-GEOLOGY-210-9885-LEC,2016-SPRI-TRICI-GEOLOGY-210-9885-LEC
2163-09926,2016-SPRI-TRICI-GEOLOGY-210-9926-LAB,2016-SPRI-TRICI-GEOLOGY-210-9926-LAB
2163-09939,2016-SPRI-PULLM-GEOLOGY-210-9939-LAB,2016-SPRI-PULLM-GEOLOGY-210-9939-LAB
2163-09938,2016-SPRI-PULLM-GEOLOGY-210-9938-LAB,2016-SPRI-PULLM-GEOLOGY-210-9938-LAB
2163-04740,2016-SPRI-PULLM-GEOLOGY-210-4740-LEC,2016-SPRI-PULLM-GEOLOGY-210-4740-LEC
2163-07627,2016-SPRI-ONLIN-GEOLOGY-210-7627-LAB,2016-SPRI-ONLIN-GEOLOGY-210-7627-LAB
2163-07626,2016-SPRI-ONLIN-GEOLOGY-210-7626-LEC,2016-SPRI-ONLIN-GEOLOGY-210-7626-LEC
2163-08633,2016-SPRI-PULLM-ANTH-334-8633-LEC,2016-SPRI-PULLM-ANTH-334-8633-LEC
2163-09562,2016-SPRI-TRICI-ANTH-230-9562-LEC,2016-SPRI-TRICI-ANTH-230-9562-LEC
2163-06800,2016-SPRI-VANCO-ANTH-230-6800-LEC,2016-SPRI-VANCO-ANTH-230-6800-LEC
2163-06809,2016-SPRI-VANCO-ANTH-390-6809-LEC,2016-SPRI-VANCO-ANTH-390-6809-LEC
2163-03909,2016-SPRI-PULLM-ANTH-390-3909-LEC,2016-SPRI-PULLM-ANTH-390-3909-LEC
2163-10155,2016-SPRI-TRICI-HISTORY-410-10155-LEC,2016-SPRI-TRICI-HISTORY-410-10155-LEC
2163-09508,2016-SPRI-ONLIN-POL_S-410-9508-LEC,2016-SPRI-ONLIN-POL_S-410-9508-LEC
2163-09507,2016-SPRI-ONLIN-ANTH-410-9507-LEC,2016-SPRI-ONLIN-ANTH-410-9507-LEC
2163-08921,2016-SPRI-ONLIN-HISTORY-410-8921-LEC,2016-SPRI-ONLIN-HISTORY-410-8921-LEC
2163-02956,2016-SPRI-PULLM-POL_S-410-2956-LEC,2016-SPRI-PULLM-POL_S-410-2956-LEC
2163-02955,2016-SPRI-PULLM-ANTH-410-2955-LEC,2016-SPRI-PULLM-ANTH-410-2955-LEC
2163-08824,2016-SPRI-PULLM-FINE_ART-369-8824-LAB,2016-SPRI-PULLM-FINE_ART-369-8824-LAB
2163-09915,2016-SPRI-PULLM-HISTORY-410-9915-LEC,2016-SPRI-PULLM-HISTORY-410-9915-LEC
2163-02954,2016-SPRI-PULLM-HISTORY-410-2954-LEC,2016-SPRI-PULLM-HISTORY-410-2954-LEC
2163-04157,2016-SPRI-PULLM-FINE_ART-369-4157-LAB,2016-SPRI-PULLM-FINE_ART-369-4157-LAB
2163-08822,2016-SPRI-PULLM-AMDT-368-8822-LAB,2016-SPRI-PULLM-AMDT-368-8822-LAB
2163-04156,2016-SPRI-PULLM-AMDT-368-4156-LAB,2016-SPRI-PULLM-AMDT-368-4156-LAB
2163-09035,2016-SPRI-PULLM-ACCTG-532-9035-LEC,2016-SPRI-PULLM-ACCTG-532-9035-LEC
2163-05168,2016-SPRI-PULLM-ACCTG-538-5168-LEC,2016-SPRI-PULLM-ACCTG-538-5168-LEC
2163-06220,2016-SPRI-PULLM-ACCTG-538-6220-LEC,2016-SPRI-PULLM-ACCTG-538-6220-LEC
2163-09523,2016-SPRI-TRICI-BIOLOGY-408-9523-LEC,2016-SPRI-TRICI-BIOLOGY-408-9523-LEC
2163-03171,2016-SPRI-PULLM-BIOLOGY-408-3171-LEC,2016-SPRI-PULLM-BIOLOGY-408-3171-LEC
2163-03185,2016-SPRI-PULLM-BIOLOGY-490-3185-SEM,2016-SPRI-PULLM-BIOLOGY-490-3185-SEM
2163-03184,2016-SPRI-PULLM-BIOLOGY-490-3184-LEC,2016-SPRI-PULLM-BIOLOGY-490-3184-LEC
2163-07272,2016-SPRI-VANCO-BIOLOGY-494-7272-LEC,2016-SPRI-VANCO-BIOLOGY-494-7272-LEC
2163-07271,2016-SPRI-VANCO-MATH-494-7271-LEC,2016-SPRI-VANCO-MATH-494-7271-LEC
2163-08753,2016-SPRI-PULLM-BIOLOGY-494-8753-LEC,2016-SPRI-PULLM-BIOLOGY-494-8753-LEC
2163-03197,2016-SPRI-PULLM-BIOLOGY-537-3197-LEC,2016-SPRI-PULLM-BIOLOGY-537-3197-LEC
2163-05070,2016-SPRI-PULLM-BSYSE-512-5070-LAB,2016-SPRI-PULLM-BSYSE-512-5070-LAB
2163-05071,2016-SPRI-PULLM-BSYSE-512-5071-LAB,2016-SPRI-PULLM-BSYSE-512-5071-LAB
2163-01169,2016-SPRI-TRICI-BSYSE-512-1169-LAB,2016-SPRI-TRICI-BSYSE-512-1169-LAB
2163-01168,2016-SPRI-TRICI-BSYSE-512-1168-LEC,2016-SPRI-TRICI-BSYSE-512-1168-LEC
2163-05069,2016-SPRI-PULLM-BSYSE-512-5069-LAB,2016-SPRI-PULLM-BSYSE-512-5069-LAB
2163-05068,2016-SPRI-PULLM-BSYSE-512-5068-LEC,2016-SPRI-PULLM-BSYSE-512-5068-LEC
2163-05067,2016-SPRI-PULLM-BSYSE-512-5067-LEC,2016-SPRI-PULLM-BSYSE-512-5067-LEC
2163-05066,2016-SPRI-PULLM-BSYSE-512-5066-LEC,2016-SPRI-PULLM-BSYSE-512-5066-LEC
2163-06937,2016-SPRI-VANCO-AERO-413-6937-LAB,2016-SPRI-VANCO-AERO-413-6937-LAB
2163-05757,2016-SPRI-PULLM-AERO-413-5757-LAB,2016-SPRI-PULLM-AERO-413-5757-LAB
2163-05869,2016-SPRI-PULLM-AFS-545-5869-LEC,2016-SPRI-PULLM-AFS-545-5869-LEC
2163-07593,2016-SPRI-ONLIN-AFS-545-7593-LEC,2016-SPRI-ONLIN-AFS-545-7593-LEC
2163-05868,2016-SPRI-PULLM-AFS-445-5868-LEC,2016-SPRI-PULLM-AFS-445-5868-LEC
2163-07592,2016-SPRI-ONLIN-AFS-445-7592-LEC,2016-SPRI-ONLIN-AFS-445-7592-LEC
2163-06437,2016-SPRI-VANCO-ENGLISH-311-6437-LEC,2016-SPRI-VANCO-ENGLISH-311-6437-LEC
2163-08740,2016-SPRI-PULLM-ENGLISH-311-8740-LEC,2016-SPRI-PULLM-ENGLISH-311-8740-LEC
2163-06436,2016-SPRI-VANCO-CES-313-6436-LEC,2016-SPRI-VANCO-CES-313-6436-LEC
2163-08536,2016-SPRI-PULLM-CES-204-8536-LEC,2016-SPRI-PULLM-CES-204-8536-LEC
2163-08643,2016-SPRI-PULLM-CES-313-8643-LEC,2016-SPRI-PULLM-CES-313-8643-LEC
2163-05134,2016-SPRI-PULLM-CES-325-5134-LEC,2016-SPRI-PULLM-CES-325-5134-LEC
2163-02961,2016-SPRI-PULLM-WOMEN_ST-421-2961-LEC,2016-SPRI-PULLM-WOMEN_ST-421-2961-LEC
2163-01284,2016-SPRI-TRICI-BSYSE-594-1284-LEC,2016-SPRI-TRICI-BSYSE-594-1284-LEC
2163-08746,2016-SPRI-PULLM-CE-501-8746-LEC,2016-SPRI-PULLM-CE-501-8746-LEC
2163-08527,2016-SPRI-PULLM-CES-151-8527-LEC,2016-SPRI-PULLM-CES-151-8527-LEC
2163-09530,2016-SPRI-PULLM-ENGLISH-321-9530-LEC,2016-SPRI-PULLM-ENGLISH-321-9530-LEC
2163-08539,2016-SPRI-PULLM-CES-331-8539-LEC,2016-SPRI-PULLM-CES-331-8539-LEC
2163-09351,2016-SPRI-TRICI-ENGLISH-345-9351-LEC,2016-SPRI-TRICI-ENGLISH-345-9351-LEC
2163-09205,2016-SPRI-PULLM-ARCH-527-9205-LEC,2016-SPRI-PULLM-ARCH-527-9205-LEC
2163-02007,2016-SPRI-PULLM-CHE-398-2007-LEC,2016-SPRI-PULLM-CHE-398-2007-LEC
2163-02010,2016-SPRI-PULLM-CHE-433-2010-LAB,2016-SPRI-PULLM-CHE-433-2010-LAB
2163-02009,2016-SPRI-PULLM-CHE-433-2009-LAB,2016-SPRI-PULLM-CHE-433-2009-LAB
2163-02008,2016-SPRI-PULLM-CHE-433-2008-LAB,2016-SPRI-PULLM-CHE-433-2008-LAB
2163-10076,2016-SPRI-TRICI-CHE-549-10076-LAB,2016-SPRI-TRICI-CHE-549-10076-LAB
2163-09463,2016-SPRI-TRICI-CHE-549-9463-LEC,2016-SPRI-TRICI-CHE-549-9463-LEC
2163-01287,2016-SPRI-TRICI-CHE-597-1287-LEC,2016-SPRI-TRICI-CHE-597-1287-LEC
2163-05847,2016-SPRI-PULLM-CHE-597-5847-LEC,2016-SPRI-PULLM-CHE-597-5847-LEC
2163-04259,2016-SPRI-PULLM-CHEM-116-4259-LAB,2016-SPRI-PULLM-CHEM-116-4259-LAB
2163-04258,2016-SPRI-PULLM-CHEM-116-4258-LAB,2016-SPRI-PULLM-CHEM-116-4258-LAB
2163-04257,2016-SPRI-PULLM-CHEM-116-4257-LEC,2016-SPRI-PULLM-CHEM-116-4257-LEC
2163-09481,2016-SPRI-TRICI-CHEM-331-9481-LEC,2016-SPRI-TRICI-CHEM-331-9481-LEC
2163-09483,2016-SPRI-TRICI-CHEM-333-9483-LAB,2016-SPRI-TRICI-CHEM-333-9483-LAB
2163-04262,2016-SPRI-PULLM-CHEM-333-4262-LAB,2016-SPRI-PULLM-CHEM-333-4262-LAB
2163-04261,2016-SPRI-PULLM-CHEM-333-4261-LAB,2016-SPRI-PULLM-CHEM-333-4261-LAB
2163-10293,2016-SPRI-PULLM-CPT_S-421-10293-LAB,2016-SPRI-PULLM-CPT_S-421-10293-LAB
2163-03970,2016-SPRI-PULLM-CPT_S-421-3970-LAB,2016-SPRI-PULLM-CPT_S-421-3970-LAB
2163-03394,2016-SPRI-PULLM-E_E-587-3394-LEC,2016-SPRI-PULLM-E_E-587-3394-LEC
2163-07081,2016-SPRI-VANCO-ECE-405-7081-LEC,2016-SPRI-VANCO-ECE-405-7081-LEC
2163-02001,2016-SPRI-PULLM-CHE-110-2001-LEC,2016-SPRI-PULLM-CHE-110-2001-LEC
2163-02012,2016-SPRI-PULLM-CHE-476-2012-LEC,2016-SPRI-PULLM-CHE-476-2012-LEC
2163-01303,2016-SPRI-TRICI-CHE-541-1303-LEC,2016-SPRI-TRICI-CHE-541-1303-LEC
2163-01282,2016-SPRI-TRICI-CHE-598-1282-LEC,2016-SPRI-TRICI-CHE-598-1282-LEC
2163-02025,2016-SPRI-PULLM-CHE-598-2025-LEC,2016-SPRI-PULLM-CHE-598-2025-LEC
2163-06542,2016-SPRI-VANCO-CHEM-191-6542-IND,2016-SPRI-VANCO-CHEM-191-6542-IND
2163-06541,2016-SPRI-VANCO-CHEM-191-6541-IND,2016-SPRI-VANCO-CHEM-191-6541-IND
2163-05919,2016-SPRI-PULLM-CHEM-220-5919-LEC,2016-SPRI-PULLM-CHEM-220-5919-LEC
2163-06376,2016-SPRI-PULLM-H_D-482-6376-LEC,2016-SPRI-PULLM-H_D-482-6376-LEC
2163-07430,2016-SPRI-ONLIN-H_D-482-7430-LEC,2016-SPRI-ONLIN-H_D-482-7430-LEC
2163-08315,2016-SPRI-SPOKA-MBIOS-320-8315-LEC,2016-SPRI-SPOKA-MBIOS-320-8315-LEC
2163-01588,2016-SPRI-TRICI-MBIOS-320-1588-LEC,2016-SPRI-TRICI-MBIOS-320-1588-LEC
2163-03779,2016-SPRI-PULLM-MBIOS-320-3779-LEC,2016-SPRI-PULLM-MBIOS-320-3779-LEC
2163-07302,2016-SPRI-ONLIN-MBIOS-320-7302-LEC,2016-SPRI-ONLIN-MBIOS-320-7302-LEC
2163-06819,2016-SPRI-VANCO-NURS-360-6819-LEC,2016-SPRI-VANCO-NURS-360-6819-LEC
2163-06818,2016-SPRI-VANCO-NURS-360-6818-LEC,2016-SPRI-VANCO-NURS-360-6818-LEC
2163-01028,2016-SPRI-TRICI-NURS-360-1028-LEC,2016-SPRI-TRICI-NURS-360-1028-LEC
2163-01029,2016-SPRI-TRICI-NURS-360-1029-LEC,2016-SPRI-TRICI-NURS-360-1029-LEC
2163-08164,2016-SPRI-SPOKA-NURS-360-8164-LEC,2016-SPRI-SPOKA-NURS-360-8164-LEC
2163-08163,2016-SPRI-SPOKA-NURS-360-8163-LEC,2016-SPRI-SPOKA-NURS-360-8163-LEC
2163-01208,2016-SPRI-TRICI-CHEM-509-1208-LEC,2016-SPRI-TRICI-CHEM-509-1208-LEC
2163-01209,2016-SPRI-TRICI-CHEM-517-1209-LEC,2016-SPRI-TRICI-CHEM-517-1209-LEC
2163-04308,2016-SPRI-PULLM-CHEM-593-4308-LEC,2016-SPRI-PULLM-CHEM-593-4308-LEC
2163-05689,2016-SPRI-PULLM-CHINESE-101-5689-LEC,2016-SPRI-PULLM-CHINESE-101-5689-LEC
2163-05699,2016-SPRI-PULLM-CHINESE-204-5699-LAB,2016-SPRI-PULLM-CHINESE-204-5699-LAB
2163-05697,2016-SPRI-PULLM-CHINESE-204-5697-LEC,2016-SPRI-PULLM-CHINESE-204-5697-LEC
2163-08624,2016-SPRI-PULLM-CHINESE-363-8624-LEC,2016-SPRI-PULLM-CHINESE-363-8624-LEC
2163-04920,2016-SPRI-PULLM-ANIM_SCI-345-4920-LEC,2016-SPRI-PULLM-ANIM_SCI-345-4920-LEC
2163-03139,2016-SPRI-PULLM-BIOLOGY-324-3139-LAB,2016-SPRI-PULLM-BIOLOGY-324-3139-LAB
2163-03138,2016-SPRI-PULLM-BIOLOGY-324-3138-LAB,2016-SPRI-PULLM-BIOLOGY-324-3138-LAB
2163-04499,2016-SPRI-PULLM-ARCH-215-4499-LEC,2016-SPRI-PULLM-ARCH-215-4499-LEC
2163-03137,2016-SPRI-PULLM-BIOLOGY-324-3137-LEC,2016-SPRI-PULLM-BIOLOGY-324-3137-LEC
2163-09564,2016-SPRI-TRICI-CHEM-490-9564-LEC,2016-SPRI-TRICI-CHEM-490-9564-LEC
2163-04299,2016-SPRI-PULLM-CHEM-501-4299-LEC,2016-SPRI-PULLM-CHEM-501-4299-LEC
2163-04303,2016-SPRI-PULLM-CHEM-529-4303-LEC,2016-SPRI-PULLM-CHEM-529-4303-LEC
2163-04302,2016-SPRI-PULLM-CHEM-529-4302-LEC,2016-SPRI-PULLM-CHEM-529-4302-LEC
2163-04301,2016-SPRI-PULLM-CHEM-529-4301-LEC,2016-SPRI-PULLM-CHEM-529-4301-LEC
2163-04305,2016-SPRI-PULLM-CHEM-543-4305-LEC,2016-SPRI-PULLM-CHEM-543-4305-LEC
2163-05701,2016-SPRI-PULLM-CHINESE-205-5701-LEC,2016-SPRI-PULLM-CHINESE-205-5701-LEC
2163-05709,2016-SPRI-PULLM-CHINESE-405-5709-LEC,2016-SPRI-PULLM-CHINESE-405-5709-LEC
2163-06232,2016-SPRI-PULLM-COM-481-6232-LEC,2016-SPRI-PULLM-COM-481-6232-LEC
2163-10141,2016-SPRI-VANCO-PSYCH-321-10141-LEC,2016-SPRI-VANCO-PSYCH-321-10141-LEC
2163-10167,2016-SPRI-SPOKA-PSYCH-321-10167-LEC,2016-SPRI-SPOKA-PSYCH-321-10167-LEC
2163-03615,2016-SPRI-PULLM-PSYCH-321-3615-LEC,2016-SPRI-PULLM-PSYCH-321-3615-LEC
2163-07332,2016-SPRI-ONLIN-PSYCH-321-7332-LEC,2016-SPRI-ONLIN-PSYCH-321-7332-LEC
2163-08312,2016-SPRI-SPOKA-MBIOS-513-8312-LEC,2016-SPRI-SPOKA-MBIOS-513-8312-LEC
2163-08311,2016-SPRI-SPOKA-MBIOS-413-8311-LEC,2016-SPRI-SPOKA-MBIOS-413-8311-LEC
2163-03791,2016-SPRI-PULLM-MBIOS-513-3791-LEC,2016-SPRI-PULLM-MBIOS-513-3791-LEC
2163-07304,2016-SPRI-ONLIN-MBIOS-513-7304-LEC,2016-SPRI-ONLIN-MBIOS-513-7304-LEC
2163-07303,2016-SPRI-ONLIN-MBIOS-413-7303-LEC,2016-SPRI-ONLIN-MBIOS-413-7303-LEC
2163-01195,2016-SPRI-TRICI-PSYCH-363-1195-LEC,2016-SPRI-TRICI-PSYCH-363-1195-LEC
2163-05834,2016-SPRI-PULLM-HONORS-390-5834-LEC,2016-SPRI-PULLM-HONORS-390-5834-LEC
2163-05833,2016-SPRI-PULLM-HONORS-390-5833-LEC,2016-SPRI-PULLM-HONORS-390-5833-LEC
2163-05832,2016-SPRI-PULLM-HONORS-390-5832-LEC,2016-SPRI-PULLM-HONORS-390-5832-LEC
2163-07133,2016-SPRI-VANCO-NURS-495-7133-PRA,2016-SPRI-VANCO-NURS-495-7133-PRA
2163-06841,2016-SPRI-VANCO-NURS-495-6841-PRA,2016-SPRI-VANCO-NURS-495-6841-PRA
2163-01323,2016-SPRI-TRICI-NURS-495-1323-PRA,2016-SPRI-TRICI-NURS-495-1323-PRA
2163-01059,2016-SPRI-TRICI-NURS-495-1059-PRA,2016-SPRI-TRICI-NURS-495-1059-PRA
2163-08275,2016-SPRI-SPOKA-NURS-495-8275-PRA,2016-SPRI-SPOKA-NURS-495-8275-PRA
2163-08233,2016-SPRI-SPOKA-NURS-495-8233-PRA,2016-SPRI-SPOKA-NURS-495-8233-PRA
2163-04473,2016-SPRI-PULLM-COM-395-4473-LEC,2016-SPRI-PULLM-COM-395-4473-LEC
2163-06989,2016-SPRI-VANCO-COM-460-6989-LEC,2016-SPRI-VANCO-COM-460-6989-LEC
2163-04478,2016-SPRI-PULLM-COM-460-4478-LEC,2016-SPRI-PULLM-COM-460-4478-LEC
2163-04477,2016-SPRI-PULLM-COM-460-4477-LEC,2016-SPRI-PULLM-COM-460-4477-LEC
2163-04487,2016-SPRI-PULLM-COM-500-4487-LEC,2016-SPRI-PULLM-COM-500-4487-LEC
2163-04489,2016-SPRI-PULLM-COM-504-4489-PRA,2016-SPRI-PULLM-COM-504-4489-PRA
2163-04488,2016-SPRI-PULLM-COM-504-4488-PRA,2016-SPRI-PULLM-COM-504-4488-PRA
